etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker,name_normalized_old
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,SSE PLC,"6,38,058","1,43,33,478",,,sse,SSE,SSE PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,St. James’s Place PLC,"3,37,561","74,75,200",,,st james s place,1IV.SG,ST. JAMES’S PLACE PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Standard Chartered PLC,"12,11,678","75,56,187",,,standard chartered,STAN,STANDARD CHARTERED PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Taylor Wimpey PLC,"27,63,479","69,56,467",,,taylor wimpey,TWODF,TAYLOR WIMPEY PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Tesco PLC,"29,78,680","1,04,57,016",,,tesco,TSCO,TESCO PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Unilever PLC,"9,82,891","5,47,27,266",,,unilever,ULVR,UNILEVER PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Vodafone Group PLC,"1,06,93,806","1,79,61,002",,,vodafone,VOD,VODAFONE GROUP PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Whitbread PLC (a),"1,58,951","70,19,173",,,whitbread a,WHITB,WHITBREAD PLC (A)
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,Wm Morrison Supermarkets PLC,"20,36,476","81,00,205",,,wm morrison supermarkets,WMMOR,WM MORRISON SUPERMARKETS PLC
ESGD,ESG Aware MSCI EAFE ETF,31/08/21,United Kingdom — 13.2%,WPP PLC,"5,53,617","75,06,409","88,67,93,345",6627016797,wpp,WPP,WPP PLC
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/21,GERMANY — 0.3%,"Henkel AG & Co. KGaA, Preference Shares, NVS","65,020","63,52,656",,,henkel and kgaa preference shares,HEN3.DE,"HENKEL AG & CO. KGAA, PREFERENCE SHARES, NVS"
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/21,GERMANY — 0.3%,"Sartorius AG, Preference Shares, NVS","11,488","75,68,440",,,sartorius preference shares,SARTO,"SARTORIUS AG, PREFERENCE SHARES, NVS"
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/21,GERMANY — 0.3%,"Volkswagen AG, Preference Shares, NVS","28,817","68,54,254","2,07,75,350","2,07,75,350",volkswagen preference shares,VOLKS2,"VOLKSWAGEN AG, PREFERENCE SHARES, NVS"
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/21,MONEY MARKET FUNDS — 0.2%,"BlackRock Cash Funds: Institutional, SL Agency Shares, 0.06%(d)(e)(f)","1,10,04,457","1,10,09,959",,,blackrock cash funds institutional sl agency shares 0 06 d e f,BLACK70,"BLACKROCK CASH FUNDS: INSTITUTIONAL, SL AGENCY SHARES, 0.06%(D)(E)(F)"
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/21,MONEY MARKET FUNDS — 0.2%,"BlackRock Cash Funds: Treasury, SL Agency Shares, 0.00%(d)(e)","11,90,000","11,90,000","1,21,99,959","1,21,99,959",blackrock cash funds treasury sl agency shares 0 00 d e,BLACK71,"BLACKROCK CASH FUNDS: TREASURY, SL AGENCY SHARES, 0.00%(D)(E)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,Argentina — 0.1%,Globant SA (a)(b),"29,930","96,45,840","96,45,840",,globant a b,GLOBA7,GLOBANT SA (A)(B)
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Adecoagro SA (a),"7,39,446","69,13,820",,,adecoagro a,0DWL.L,ADECOAGRO SA (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Atacadao SA,"20,12,612","70,64,460",,,atacadao,ATACA2,ATACADAO SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,"B3 SA - Brasil, Bolsa, Balcao","1,22,80,507","3,34,15,861",,,b3 brasil bolsa balcao,B3SA3,"B3 SA - BRASIL, BOLSA, BALCAO"
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Banco do Brasil SA,"44,64,780","2,62,75,094",,,banco do brasil,BBAS3,BANCO DO BRASIL SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Banco Santander Brasil SA,"30,15,671","2,44,59,898",,,banco santander brasil,BSBR,BANCO SANTANDER BRASIL SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,CCR SA,"29,83,240","70,67,512",,,ccr,CCRSA,CCR SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Cosan SA,"19,36,216","82,56,665",,,cosan,9CI0.MU,COSAN SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,CPFL Energia SA,"21,03,348","1,18,12,723",,,cpfl energia,CPFE3,CPFL ENERGIA SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Energisa SA,"8,76,869","75,24,305",,,energisa,ENERG5,ENERGISA SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Localiza Rent a Car SA,"21,03,471","2,25,61,016",,,localiza rent a car,RENT3,LOCALIZA RENT A CAR SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Lojas Renner SA,"17,16,693","1,26,35,827",,,lojas renner,LREN3.BA,LOJAS RENNER SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Natura & Co. Holding SA (a),"18,45,009","1,84,18,691",,,natura and holding a,NATUR,NATURA & CO. HOLDING SA (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Rumo SA (a),"19,67,975","71,24,718",,,rumo a,RUMOS,RUMO SA (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Telefonica Brasil SA,"11,88,670","1,00,52,707",,,telefonica brasil,VIVT3,TELEFONICA BRASIL SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Ultrapar Participacoes SA,"56,40,848","1,57,52,658",,,ultrapar participacoes,UGP.BA,ULTRAPAR PARTICIPACOES SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,WEG SA,"10,67,001","73,37,850","22,66,73,805",,weg,WEGZY,WEG SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Banco Santander Chile,"12,10,34,507","63,95,468",,,banco santander chile,BSANTANDER,BANCO SANTANDER CHILE
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Cia. Cervecerias Unidas SA,"7,49,420","75,63,492",,,cia cervecerias unidas,CIACE,CIA. CERVECERIAS UNIDAS SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Empresas COPEC SA,"8,02,252","74,63,267",,,empresas copec,COPEC.SN,EMPRESAS COPEC SA
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Enel Americas SA,"13,81,74,719","1,94,16,187","4,08,38,414",,enel americas,ENELAM,ENEL AMERICAS SA
ESGE,ESG Aware MSCI EM ETF,31/08/20,China — 32.1%,"360 Security Technology Inc., Class A(a)","46,67,292","86,06,585",,,360 security technology a,601360.SS,"360 SECURITY TECHNOLOGY INC., CLASS A(A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,3SBio Inc. (a)(c),"88,00,000","98,03,444",,,3sbio a c,SBIOI3,3SBIO INC. (A)(C)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,AAC Technologies Holdings Inc.,"16,46,000","91,24,870",,,aac technologies,2018,AAC TECHNOLOGIES HOLDINGS INC.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Agricultural Bank of China Ltd., Class H","2,57,22,000","86,22,989",,,agricultural bank of china class h,EK7.DU,"AGRICULTURAL BANK OF CHINA LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Alibaba Group Holding Ltd. (a),"1,26,83,368","26,55,84,558",,,alibaba holding a,AHLA.SG,ALIBABA GROUP HOLDING LTD. (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Alibaba Health Information Technology Ltd. (a),"49,76,000","82,13,284",,,alibaba health information technology a,ALIBA4,ALIBABA HEALTH INFORMATION TECHNOLOGY LTD. (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,ANTA Sports Products Ltd.,"5,10,000","1,04,75,839",,,anta sports products,2020,ANTA SPORTS PRODUCTS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Baidu Inc., ADR (a)","2,27,257","3,56,83,894",,,baidu adr a,BIDU,"BAIDU INC., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Bank of Hangzhou Co. Ltd., Class A","31,36,500","65,01,334",,,bank of hangzhou,600926.SS,"BANK OF HANGZHOU CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Baozun Inc., ADR (a)(b)","3,37,705","81,31,936",,,baozun adr a b,BZUN,"BAOZUN INC., ADR (A)(B)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BeiGene Ltd., ADR (a)","37,298","1,14,98,973",,,beigene adr a,BEIGF,"BEIGENE LTD., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Bilibili Inc., ADR (a)(b)","1,03,639","83,14,957",,,bilibili adr a b,BILI,"BILIBILI INC., ADR (A)(B)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BOE Technology Group Co. Ltd., Class A","74,16,500","66,82,762",,,boe technology,BOETE,"BOE TECHNOLOGY GROUP CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BYD Co. Ltd., Class A","2,63,455","1,13,43,533",,,byd,BYDDF,"BYD CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BYD Co. Ltd., Class H","8,75,500","2,94,33,521",,,byd class h,BYDDF,"BYD CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"CanSino Biologics Inc., Class H (a)(c)","2,51,200","99,27,180",,,cansino biologics class h a c,CJH.BE,"CANSINO BIOLOGICS INC., CLASS H (A)(C)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Construction Bank Corp., Class A","71,97,900","65,20,622",,,china construction bank,CICHF,"CHINA CONSTRUCTION BANK CORP., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Construction Bank Corp., Class H","9,31,53,000","6,71,22,106",,,china construction bank class h,CICHF,"CHINA CONSTRUCTION BANK CORP., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Eastern Airlines Corp. Ltd., Class A (a)","1,17,30,838","85,41,578",,,china eastern airlines a,CIAH.SG,"CHINA EASTERN AIRLINES CORP. LTD., CLASS A (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Everbright Environment Group Ltd.,"1,54,67,666","1,06,93,803",,,china everbright environment,CNE.BE,CHINA EVERBRIGHT ENVIRONMENT GROUP LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Feihe Ltd. (c),"35,71,000","64,52,888",,,china feihe c,CHINA40,CHINA FEIHE LTD. (C)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Galaxy Securities Co. Ltd., Class H","1,21,24,000","68,05,914",,,china galaxy securities class h,CGXYY,"CHINA GALAXY SECURITIES CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Gas Holdings Ltd.,"24,37,000","70,54,170",,,china gas,CGHOF,CHINA GAS HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China International Capital Corp. Ltd., Class H (c)","42,54,400","98,92,635",,,china international capital class h c,CIM.SG,"CHINA INTERNATIONAL CAPITAL CORP. LTD., CLASS H (C)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Lesso Group Holdings Ltd.,"74,98,000","1,60,48,304",,,china lesso,CHINA32,CHINA LESSO GROUP HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Medical System Holdings Ltd.,"63,31,000","1,24,26,233",,,china medical system,2M7C.SG,CHINA MEDICAL SYSTEM HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Mengniu Dairy Co. Ltd.,"12,90,000","77,59,041",,,china mengniu dairy,2319,CHINA MENGNIU DAIRY CO. LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Merchants Bank Co. Ltd., Class A","8,32,700","63,16,984",,,china merchants bank,600036.SS,"CHINA MERCHANTS BANK CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Merchants Bank Co. Ltd., Class H","44,07,500","3,63,51,319",,,china merchants bank class h,600036.SS,"CHINA MERCHANTS BANK CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Molybdenum Co. Ltd., Class H","2,35,38,000","1,83,63,559",,,china molybdenum class h,D7N.SG,"CHINA MOLYBDENUM CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Resources Land Ltd.,"18,42,000","68,41,776",,,china resources land,1109,CHINA RESOURCES LAND LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Resources Mixc Lifestyle Services Ltd. (c),"12,02,600","63,16,493",,,china resources mixc lifestyle services c,CHINA41,CHINA RESOURCES MIXC LIFESTYLE SERVICES LTD. (C)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Vanke Co. Ltd., Class H","41,23,800","1,11,26,657",,,china vanke class h,CHVKY,"CHINA VANKE CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Zheshang Bank Co. Ltd., Class A","1,19,73,800","65,85,502",,,china zheshang bank,6CZ.F,"CHINA ZHESHANG BANK CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,CIFI Holdings Group Co. Ltd.,"96,10,000","64,60,053",,,cifi,6CI.SG,CIFI HOLDINGS GROUP CO. LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Contemporary Amperex Technology Co. Ltd., Class A","3,04,901","2,34,24,844",,,contemporary amperex technology,C7A0.DU,"CONTEMPORARY AMPEREX TECHNOLOGY CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"COSCO SHIPPING Holdings Co. Ltd., Class H (a)(b)","37,39,200","70,57,315",,,cosco shipping class h a b,C6G.F,"COSCO SHIPPING HOLDINGS CO. LTD., CLASS H (A)(B)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Country Garden Services Holdings Co. Ltd.,"22,90,000","1,74,74,326",,,country garden services,75H.DU,COUNTRY GARDEN SERVICES HOLDINGS CO. LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,CSPC Pharmaceutical Group Ltd.,"1,05,83,520","1,34,26,271",,,cspc pharmaceutical,1093,CSPC PHARMACEUTICAL GROUP LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,ENN Energy Holdings Ltd.,"5,86,100","1,15,97,536",,,enn energy,2688,ENN ENERGY HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Everbright Securities Co. Ltd., Class A","27,60,897","67,96,845",,,everbright securities,0EC.F,"EVERBRIGHT SECURITIES CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Fosun International Ltd.,"1,90,37,500","2,40,80,462",,,fosun international,656,FOSUN INTERNATIONAL LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Fuyao Glass Industry Group Co. Ltd., Class H (b)(c)","11,14,800","68,60,262",,,fuyao glass industry class h b c,4FG.F,"FUYAO GLASS INDUSTRY GROUP CO. LTD., CLASS H (B)(C)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Ganfeng Lithium Co. Ltd., Class A","4,24,250","1,44,78,006",,,ganfeng lithium,39EA.BE,"GANFENG LITHIUM CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Geely Automobile Holdings Ltd.,"66,22,000","2,39,99,612",,,geely automobile,175,GEELY AUTOMOBILE HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"GEM Co. Ltd., Class A","37,11,817","77,34,452",,,gem,GEMCO,"GEM CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Genscript Biotech Corp. (a),"16,88,000","80,25,165",,,genscript biotech a,GENSC,GENSCRIPT BIOTECH CORP. (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"GoerTek Inc., Class A","11,09,400","80,00,289",,,goertek,002241.SZ,"GOERTEK INC., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Great Wall Motor Co. Ltd., Class H","33,50,500","1,54,53,584",,,great wall motor class h,GRVB.F,"GREAT WALL MOTOR CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Greentown Service Group Co. Ltd.,"61,50,000","65,79,020",,,greentown service,GR1.F,GREENTOWN SERVICE GROUP CO. LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Guangzhou Automobile Group Co. Ltd., Class H","73,37,200","73,87,233",,,guangzhou automobile class h,GUANG3,"GUANGZHOU AUTOMOBILE GROUP CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd., Class A","13,62,600","62,19,691",,,guangzhou baiyunshan pharmaceutical,GU5.SG,"GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Haitong Securities Co. Ltd., Class A","40,19,805","79,17,026",,,haitong securities,153A.F,"HAITONG SECURITIES CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Haitong Securities Co. Ltd., Class H","87,99,600","81,30,202",,,haitong securities class h,153A.F,"HAITONG SECURITIES CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,HengTen Networks Group Ltd. (a)(b),"1,24,92,000","61,30,344",,,hengten networks a b,HENGT3,HENGTEN NETWORKS GROUP LTD. (A)(B)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Hopson Development Holdings Ltd.,"18,61,400","72,51,788",,,hopson development,HVP0.BE,HOPSON DEVELOPMENT HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Huatai Securities Co. Ltd., Class A","30,52,500","77,47,553",,,huatai securities,206G.F,"HUATAI SECURITIES CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Huatai Securities Co. Ltd., Class H (c)","57,97,800","83,16,486",,,huatai securities class h c,206G.F,"HUATAI SECURITIES CO. LTD., CLASS H (C)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Huaxia Bank Co. Ltd., Class A","1,35,97,038","1,17,92,428",,,huaxia bank,HUAXI,"HUAXIA BANK CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Industrial & Commercial Bank of China Ltd., Class H","2,36,72,000","1,31,82,331",,,industrial and commercial bank of china class h,INDUS4,"INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Industrial Bank Co. Ltd., Class A","38,80,268","1,11,14,915",,,industrial bank,601166.SS,"INDUSTRIAL BANK CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Jafron Biomedical Co. Ltd., Class A","7,79,400","59,16,519",,,jafron biomedical,300529.SZ,"JAFRON BIOMEDICAL CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,JD Health International Inc. (a)(c),"13,73,100","1,28,47,082",,,jd health international a c,JDHEA,JD HEALTH INTERNATIONAL INC. (A)(C)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"JD.com Inc., ADR (a)","5,65,799","4,44,49,169",,,jd com adr a,JD,"JD.COM INC., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Jinxin Fertility Group Ltd. (c),"57,78,000","91,81,463",,,jinxin fertility c,JINXI2,JINXIN FERTILITY GROUP LTD. (C)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"KE Holdings Inc., ADR (a)","3,90,790","70,69,391",,,ke adr a,BEKE,"KE HOLDINGS INC., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Kingboard Laminates Holdings Ltd.,"35,42,500","69,66,214",,,kingboard laminates,KLN.SG,KINGBOARD LAMINATES HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Kingdee International Software Group Co. Ltd. (a),"65,06,000","2,36,90,777",,,kingdee international software a,KINGD,KINGDEE INTERNATIONAL SOFTWARE GROUP CO. LTD. (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Kingsoft Corp. Ltd.,"14,37,000","57,64,360",,,kingsoft,3888,KINGSOFT CORP. LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Lee & Man Paper Manufacturing Ltd.,"80,40,000","70,56,330",,,lee and man paper manufacturing,LMP.MU,LEE & MAN PAPER MANUFACTURING LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Lenovo Group Ltd.,"2,25,58,000","2,48,82,204",,,lenovo,992,LENOVO GROUP LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Li Auto Inc., ADR (a)","7,86,874","2,42,82,932",,,li auto adr a,LI,"LI AUTO INC., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Li Ning Co. Ltd.,"16,17,000","2,16,83,599",,,li ning,LNLB.SG,LI NING CO. LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"LONGi Green Energy Technology Co. Ltd., Class A","6,68,300","92,63,349",,,longi green energy technology,601012,"LONGI GREEN ENERGY TECHNOLOGY CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Meituan, Class B (a)(c)","39,95,100","12,77,41,560",,,meituan a c,MEITU3,"MEITUAN, CLASS B (A)(C)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Microport Scientific Corp.,"15,08,700","93,58,211",,,microport scientific,MSK.SG,MICROPORT SCIENTIFIC CORP.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Ming Yuan Cloud Group Holdings Ltd.,"19,23,000","66,81,974",,,ming yuan cloud,MINGY2,MING YUAN CLOUD GROUP HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,MMG Ltd. (a),"1,86,08,000","90,19,944",,,mmg a,MMGLT,MMG LTD. (A)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"NetEase Inc., ADR","3,89,034","3,78,99,692",,,netease adr,NTES,"NETEASE INC., ADR"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"NIO Inc., ADR (a)","12,48,692","4,90,86,083",,,nio adr a,NIO,"NIO INC., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Orient Securities Co. Ltd., Class A","27,13,432","62,89,096",,,orient securities,OS9.F,"ORIENT SECURITIES CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Pharmaron Beijing Co. Ltd., Class H (c)","3,30,500","73,32,867",,,pharmaron beijing class h c,PHBBF,"PHARMARON BEIJING CO. LTD., CLASS H (C)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Pinduoduo Inc., ADR (a)","3,68,453","3,68,52,669",,,pinduoduo adr a,PINDU5,"PINDUODUO INC., ADR (A)"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Ping An Insurance Group Co. of China Ltd., Class A","16,09,997","1,24,58,313",,,ping an insurance of china,601318,"PING AN INSURANCE GROUP CO. OF CHINA LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Ping An Insurance Group Co. of China Ltd., Class H","58,89,500","4,56,02,854",,,ping an insurance of china class h,PINGA3,"PING AN INSURANCE GROUP CO. OF CHINA LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Shanghai Electric Group Co. Ltd., Class A","91,84,800","69,58,990",,,shanghai electric,USR.F,"SHANGHAI ELECTRIC GROUP CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Shanghai Fosun Pharmaceutical Group Co. Ltd., Class A","7,84,900","76,95,559",,,shanghai fosun pharmaceutical,SHANG4,"SHANGHAI FOSUN PHARMACEUTICAL GROUP CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Shanghai Pharmaceuticals Holding Co. Ltd., Class H","45,77,200","90,80,382",,,shanghai pharmaceuticals holding class h,SHPMF,"SHANGHAI PHARMACEUTICALS HOLDING CO. LTD., CLASS H"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Shenzhen Inovance Technology Co. Ltd., Class A","10,12,972","1,11,59,449",,,shenzhen inovance technology,SHENZ2,"SHENZHEN INOVANCE TECHNOLOGY CO. LTD., CLASS A"
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Shenzhen Investment Ltd.,"4,47,18,000","1,32,73,290",,,shenzhen investment,SHS.SG,SHENZHEN INVESTMENT LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Shenzhou International Group Holdings Ltd.,"6,25,800","1,35,64,916",,,shenzhou international,2313,SHENZHOU INTERNATIONAL GROUP HOLDINGS LTD.
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Sunac Services Holdings Ltd. (a)(c),"26,20,000","68,21,645",,,sunac services a c,SUNAC2,SUNAC SERVICES HOLDINGS LTD. (A)(C)
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Sungrow Power Supply Co. Ltd., Class A","7,72,867","1,88,23,976",,,sungrow power supply,300274.SZ,"SUNGROW POWER SUPPLY CO. LTD., CLASS A"
