etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Construction Bank Corp., Class A","1,80,000","1,85,145",,,CHINA CONSTRUCTION BANK,CICHY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Construction Bank Corp., Class H","13,35,000","12,09,592",,,CHINA CONSTRUCTION BANK,CICHY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,China First Capital Group Ltd.,"84,000","54,593",,,CHINA FIRST CAPITAL,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Huarong Asset Management Co. Ltd., Class H","90,000","22,938",,,CHINA HUARONG ASSET MANAGEMENT,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Life Insurance Co. Ltd., Class H","1,80,000","4,49,131",,,CHINA LIFE INSURANCE,CHL.HA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Merchants Bank Co. Ltd., Class H","1,35,000","5,27,293",,,CHINA MERCHANTS BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Minsheng Banking Corp. Ltd., Class H","1,08,200","80,111",,,CHINA MINSHENG BANKING,1988.HK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,China Mobile Ltd.,"90,000","8,12,015",,,CHINA MOBILE,600941.SS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Oilfield Services Ltd., Class H","1,86,000","1,70,661",,,CHINA OILFIELD SERVICES,CO9.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Pacific Insurance Group Co. Ltd., Class H","36,000","1,40,382",,,CHINA PACIFIC INSURANCE,75C.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,China Resources Gas Group Ltd.,"1,80,000","8,53,303",,,CHINA RESOURCES GAS,CGASY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,China Taiping Insurance Holdings Co. Ltd.,"36,000","1,23,178",,,CHINA TAIPING INSURANCE,HIUC.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Telecom Corp. Ltd., Class H","1,80,000","85,101",,,CHINA TELECOM,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,China Unicom Hong Kong Ltd.,"1,80,000","2,21,813",,,CHINA UNICOM HONG KONG,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"China Vanke Co. Ltd., Class H","25,600","81,721",,,CHINA VANKE,2202.HK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Chongqing Rural Commercial Bank Co. Ltd., Class H","90,000","54,937",,,CHONGQING RURAL COMMERCIAL BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"CITIC Securities Co. Ltd., Class H","45,000","89,803",,,CITIC SECURITIES,600030.SS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Ctrip.com International Ltd., ADR","6,570","2,70,356",,,CTRIP COM INTERNATIONAL,0I50.L
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Dr. Peng Telecom & Media Group Co. Ltd., Class A","26,570","44,951",,,DR PENG TELECOM MEDIA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,Geely Automobile Holdings Ltd.,"90,000","2,05,297",,,GEELY AUTOMOBILE,GELYF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Great Wall Motor Co. Ltd., Class H","85,500","61,343",,,GREAT WALL MOTOR,GRV.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Huaneng Renewables Corp. Ltd., Class H","7,20,000","2,67,919",,,HUANENG RENEWABLES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Industrial & Commercial Bank of China Ltd., Class H","13,50,000","9,99,535",,,INDUSTRIAL COMMERCIAL BANK OF CHINA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"JD.com Inc., ADR","13,680","4,90,565",,,JD COM,JD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Jiangsu Expressway Co. Ltd., Class H","1,80,000","2,18,831",,,JIANGSU EXPRESSWAY,JE2.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,Jiayuan International Group Ltd.,"10,000","19,421",,,JIAYUAN INTERNATIONAL,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"NetEase Inc., ADR",810,"2,08,980",,,NETEASE,NTES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"New Oriental Education & Technology Group Inc., ADR","2,430","2,09,077",,,NEW ORIENTAL EDUCATION TECHNOLOGY,EDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Offshore Oil Engineering Co. Ltd., Class A","8,000","6,257",,,OFFSHORE OIL ENGINEERING,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"People’s Insurance Co. Group of China Ltd. (The), Class H","2,70,000","1,20,426",,,PEOPLE S INSURANCE OF CHINA THE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Ping An Insurance Group Co. of China Ltd., Class H","90,000","8,34,953",,,PING AN INSURANCE OF CHINA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,"Shenzhen Overseas Chinese Town Co. Ltd., Class A","36,000","35,708",,,SHENZHEN OVERSEAS CHINESE TOWN,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,China — 3.6%,SOHO China Ltd.,"1,35,000","63,482",,,SOHO CHINA,45S.SG
