etf_ticker,etf_name,date,sector,security,shares,value,total_value,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Oasis Petroleum Inc.,7107,615395,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Ovintiv Inc.,72614,1979458,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",PDC Energy Inc.,17488,730124,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Range Resources Corp. (a),63450,927639,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Renewable Energy Group Inc. (a)(b),11943,578280,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",SM Energy Co.,34234,653869,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Southwestern Energy Co. (a),167339,761392,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Targa Resources Corp.,44794,1967352,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Texas Pacific Land Corp.,1164,1582737,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",World Fuel Services Corp.,21783,704898,31833333,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Paper & Forest Products — 0.3%,Domtar Corp. (a),17397,953878,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Paper & Forest Products — 0.3%,Louisiana-Pacific Corp.,24301,1541655,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Paper & Forest Products — 0.3%,Neenah Inc.,11131,560891,3056424,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Personal Products — 0.3%,Edgewell Personal Care Co.,19789,837075,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Personal Products — 0.3%,Herbalife Nutrition Ltd. (a),23492,1206079,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Personal Products — 0.3%,Medifast Inc.,3206,730647,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Personal Products — 0.3%,"Nu Skin Enterprises Inc., Class A",10471,530042,3303843,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Aerie Pharmaceuticals Inc. (a),37215,554876,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Antares Pharma Inc. (a),142943,563195,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Arvinas Inc. (a),9688,835202,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Atea Pharmaceuticals Inc. (a),17797,528927,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,BioDelivery Sciences International Inc. (a),152693,589395,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Cassava Sciences Inc. (a),7951,452014,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Corcept Therapeutics Inc. (a),30738,654105,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Intra-Cellular Therapies Inc. (a),20510,680932,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Nektar Therapeutics (a),39771,615655,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,NGM Biopharmaceuticals Inc. (a),24979,545292,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Nuvation Bio Inc. (a),66989,618308,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Pacira BioSciences Inc. (a),9750,578078,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Perrigo Co. PLC,39566,1620228,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Prestige Consumer Healthcare Inc. (a),9537,547328,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Provention Bio Inc. (a)(b),92320,619467,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,"Reata Pharmaceuticals Inc., Class A (a)",6635,706694,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Relmada Therapeutics Inc. (a),23092,552130,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Revance Therapeutics Inc. (a),22828,611334,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Theravance Biopharma Inc. (a),38697,321185,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,"Tilray Inc., Class 2 (a)(b)",97047,1328573,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Pharmaceuticals — 1.3%,Zogenix Inc. (a)(b),39981,592119,14115037,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,ASGN Inc. (a)(b),14701,1649305,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,"CACI International Inc., Class A (a)",4812,1239283,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Exponent Inc.,7825,914743,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,FTI Consulting Inc. (a),10286,1437057,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Heidrick & Struggles International Inc.,13452,581395,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Huron Consulting Group Inc. (a),10755,530974,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,ICF International Inc.,9134,855491,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Insperity Inc.,7751,855245,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,KBR Inc.,17743,690912,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,"Kelly Services Inc., Class A, NVS",40038,778339,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Kforce Inc.,9195,537172,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Korn Ferry,14977,1058724,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,ManpowerGroup Inc.,17260,2095709,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Nielsen Holdings PLC,86834,1863458,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Science Applications International Corp.,9801,825538,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,TriNet Group Inc. (a),13915,1281293,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,TrueBlue Inc. (a),29521,806809,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Professional Services — 1.7%,Upwork Inc. (a),25156,1124725,19126172,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Cushman & Wakefield PLC (a)(b),57424,1041671,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,eXp World Holdings Inc.,12985,595362,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Howard Hughes Corp. (The) (a),10451,946129,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Jones Lang LaSalle Inc. (a),12928,3134135,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Kennedy-Wilson Holdings Inc.,27758,610398,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Marcus & Millichap Inc. (a),14106,553237,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,"Newmark Group Inc., Class A",42438,578006,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Realogy Holdings Corp. (a),32356,567848,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Redfin Corp. (a),15033,730153,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,"RMR Group Inc. (The), Class A",14238,659789,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,St Joe Co. (The),12451,576108,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Real Estate Management & Development — 1.0%,Tejon Ranch Co. (a),35793,687942,10680778,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,ArcBest Corp.,8506,567605,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,Avis Budget Group Inc. (a),13517,1226668,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,Landstar System Inc.,13634,2290921,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,Marten Transport Ltd.,35168,548269,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,Ryder System Inc.,20502,1629704,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,Saia Inc. (a),4147,995819,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,"Schneider National Inc., Class B",23880,538255,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,Werner Enterprises Inc.,31037,1463705,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Road & Rail — 1.0%,XPO Logistics Inc. (a),16189,1406986,10667932,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Amkor Technology Inc.,28068,771028,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Brooks Automation Inc.,14240,1209830,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Cirrus Logic Inc. (a),18035,1508988,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,CMC Materials Inc.,4266,565757,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Cree Inc. (a),31772,2699985,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Entegris Inc.,29078,3493431,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,First Solar Inc. (a),27230,2559620,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Ichor Holdings Ltd. (a),13325,590431,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Kulicke & Soffa Industries Inc.,24204,1698879,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Lattice Semiconductor Corp. (a),27904,1733396,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,MaxLinear Inc. (a),10620,554683,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,MKS Instruments Inc.,5003,736341,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Onto Innovation Inc. (a),17553,1301204,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Power Integrations Inc.,13461,1462403,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Rambus Inc. (a),36198,861512,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Semtech Corp. (a),11837,827643,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Silicon Laboratories Inc. (a),10077,1588337,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,SunPower Corp. (a),25198,543017,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Synaptics Inc. (a),8359,1586371,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Ultra Clean Holdings Inc. (a),13090,605282,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Universal Display Corp.,12657,2640124,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Semiconductors & Semiconductor Equipment — 2.7%,Veeco Instruments Inc. (a)(b),26180,596642,30134904,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,8x8 Inc. (a),26255,634058,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,ACI Worldwide Inc. (a),40006,1289393,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Alarm.com Holdings Inc. (a),6807,574034,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Altair Engineering Inc., Class A (a)",11089,820475,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Alteryx Inc., Class A (a)",10802,799024,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Anaplan Inc. (a),29098,1745298,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Appian Corp. (a),8067,864782,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Asana Inc., Class A (a)",12022,908262,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Aspen Technology Inc. (a)(b),17778,2302251,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Avaya Holdings Corp. (a),25963,523674,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Bill.com Holdings Inc. (a),16276,4465972,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Blackbaud Inc. (a),11628,810355,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Blackline Inc. (a),15939,1738945,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Bottomline Technologies DE Inc. (a),17837,753970,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Box Inc., Class A (a)",39767,1025193,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,CDK Global Inc.,29190,1214304,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Cerence Inc. (a),8684,941693,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Cloudera Inc. (a),42783,681533,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,CommVault Systems Inc. (a),9792,792858,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Digital Turbine Inc. (a),12176,711687,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Dolby Laboratories Inc., Class A",16819,1666931,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Domo Inc., Class B (a)",6052,541654,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Duck Creek Technologies Inc. (a),12091,563803,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Elastic NV (a),15217,2427872,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Envestnet Inc. (a),10438,833683,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Everbridge Inc. (a),6548,1027840,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,FireEye Inc. (a),58083,1056530,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Five9 Inc. (a),16368,2589909,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,InterDigital Inc.,7694,554814,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Jamf Holding Corp. (a),20421,717798,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,LivePerson Inc. (a)(b),13192,845607,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Manhattan Associates Inc. (a),13234,2157010,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Marathon Digital Holdings Inc. (a),16568,672495,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Medallia Inc. (a),22396,756313,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"MicroStrategy Inc., Class A (a)",1486,1031730,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Mimecast Ltd. (a),16798,1172668,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Model N Inc. (a)(b),16749,567959,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Momentive Global Inc. (a),37596,737258,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,nCino Inc. (a),8565,531116,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,NCR Corp. (a),30939,1314289,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,New Relic Inc. (a),17047,1363249,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Nuance Communications Inc. (a),60491,3330030,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Nutanix Inc., Class A (a)",50552,1865874,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Pagerduty Inc. (a),22102,945966,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Paylocity Holding Corp. (a),11699,3149371,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Pegasystems Inc.,4887,672598,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Progress Software Corp.,32199,1499185,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Proofpoint Inc. (a)(c),12806,2252575,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,PROS Holdings Inc. (a),14740,637358,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Q2 Holdings Inc. (a),6287,553822,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Qualys Inc. (a)(b),9012,1057829,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Rapid7 Inc. (a),17204,2090630,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Riot Blockchain Inc. (a),16246,606301,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,SailPoint Technologies Holdings Inc. (a),13878,650323,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Smartsheet Inc., Class A (a)",31593,2513855,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Sprout Social Inc., Class A (a)",11208,1362893,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,SPS Commerce Inc. (a)(b),9861,1336461,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Tenable Holdings Inc. (a),12965,575257,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Teradata Corp. (a),33806,1848850,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Varonis Systems Inc. (a),25048,1728562,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Workiva Inc. (a)(b),13645,1913984,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,Xperi Holding Corp.,25927,554060,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Software — 7.1%,"Zuora Inc., Class A (a)",34950,593451,78467524,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Aaron’s Co. Inc. (The),18867,500353,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,"Abercrombie & Fitch Co., Class A (a)",14173,506826,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,American Eagle Outfitters Inc.,36098,1101711,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Asbury Automotive Group Inc. (a),4143,771592,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,AutoNation Inc. (a),10774,1175336,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Bed Bath & Beyond Inc. (a),20454,563303,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Boot Barn Holdings Inc. (a),7230,645494,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Buckle Inc. (The),12358,478625,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Caleres Inc.,22281,547890,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Children’s Place Inc. (The) (a),5492,476925,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Five Below Inc. (a),12492,2658423,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,"Floor & Decor Holdings Inc., Class A (a)",21185,2612110,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Foot Locker Inc.,22814,1293326,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,"GameStop Corp., Class A (a)(b)",13525,2951696,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Gap Inc. (The),72416,1935680,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Genesco Inc. (a),8847,548779,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Group 1 Automotive Inc.,5323,880637,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,GrowGeneration Corp. (a)(b),17967,574764,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Haverty Furniture Companies Inc.,14771,526291,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Hibbett Inc.,6545,626291,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Leslie’s Inc. (a),26705,644125,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Lithia Motors Inc.,5915,1959639,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,MarineMax Inc. (a),10877,528840,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Monro Inc.,10598,603132,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Murphy USA Inc.,8840,1372675,,
