ETF Ticker,ETF Name,Holding Name,Screen Category,company_ticker,name_normalized,clean200,deforestation,fossil fuel,prison,tobacco,weapons
SUSL,iShares ESG MSCI USA Leaders ETF,Cheniere Energy Inc,Fossil Fuel,LNG,CHENIERE ENERGY INC,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Citizens Financial Group Inc,Prison,CFG,CITIZENS FINANCIAL GROUP INC,0,0,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Clorox Co,Deforestation,CLX.MX,CLOROX CO,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Colgate-Palmolive Co,Deforestation,CL,COLGATE-PALMOLIVE CO,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Comcast Corp Class A,Tobacco,CMCSA,COMCAST CORP CLASS A,0,0,0,0,1,0
SUSL,iShares ESG MSCI USA Leaders ETF,Conagra Brands Inc,Deforestation,CAG,CONAGRA BRANDS INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Consolidated Edison Inc,Fossil Fuel,ED,CONSOLIDATED EDISON INC,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,DaVita Inc,Clean200,DVA,DAVITA INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Deckers Outdoor Corp,Deforestation,DECK,DECKERS OUTDOOR CORP,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Dollar General Corp,Deforestation,DG,DOLLAR GENERAL CORP,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Eaton Corp PLC,Weapons,ETN,EATON CORP PLC,0,0,0,0,0,1
SUSL,iShares ESG MSCI USA Leaders ETF,Ecolab Inc,Clean200,ECL,ECOLAB INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Edison International,Fossil Fuel,EIX,EDISON INTERNATIONAL,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Elevance Health Inc,Prison,ELV,ELEVANCE HEALTH INC,0,0,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Equinix Inc,Clean200,EQIX,EQUINIX INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Eversource Energy,Fossil Fuel,ES,EVERSOURCE ENERGY,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Exelon Corp,Fossil Fuel,EXC,EXELON CORP,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,First Solar Inc,Clean200,FSLR,FIRST SOLAR INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Fortive Corp,Weapons,FTV,FORTIVE CORP,0,0,0,0,0,1
SUSL,iShares ESG MSCI USA Leaders ETF,General Mills Inc,Deforestation,GIS,GENERAL MILLS INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,HP Inc,Clean200,HPQ,HP INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Halliburton Co,Fossil Fuel,HALCL.SN,HALLIBURTON CO,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Hewlett Packard Enterprise Co,Clean200,HPE,HEWLETT PACKARD ENTERPRISE CO,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Hormel Foods Corp,Deforestation,HRL,HORMEL FOODS CORP,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Intel Corp,Clean200,INTC,INTEL CORP,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,International Paper Co,Deforestation,IP,INTERNATIONAL PAPER CO,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,JM Smucker Co,Deforestation,JM2.SG,JM SMUCKER CO,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Johnson & Johnson,Deforestation,JNJ,JOHNSON & JOHNSON,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Johnson Controls International PLC Registered Shares,Clean200,JOHNS4,JOHNSON CONTROLS INTERNATIONAL PLC REGISTERED SHARES,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Kellanova,Deforestation,K,KELLANOVA,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Keysight Technologies Inc,Weapons,KEYS,KEYSIGHT TECHNOLOGIES INC,0,0,0,0,0,1
SUSL,iShares ESG MSCI USA Leaders ETF,Kimberly-Clark Corp,Clean200; Deforestation,KMB,KIMBERLY-CLARK CORP,1,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Lowe’s Companies Inc,Deforestation,LOW,LOWE’S COMPANIES INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Marathon Petroleum Corp,Fossil Fuel,MPC,MARATHON PETROLEUM CORP,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,McDonald’s Corp,Deforestation; Prison,MDOD.XC,MCDONALD’S CORP,0,1,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Merck & Co Inc,Clean200,MRK,MERCK & CO INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Microsoft Corp,Clean200; Prison,MSFT,MICROSOFT CORP,1,0,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Morgan Stanley,Deforestation,MS,MORGAN STANLEY,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,NRG Energy Inc,Fossil Fuel,NRG,NRG ENERGY INC,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Newmont Corp,Clean200,NEM,NEWMONT CORP,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,NiSource Inc,Fossil Fuel,NI,NISOURCE INC,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,ONEOK Inc,Fossil Fuel,OKE,ONEOK INC,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,PepsiCo Inc,Deforestation,PEP,PEPSICO INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Phillips 66,Fossil Fuel,PSX,PHILLIPS 66,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Procter & Gamble Co,Deforestation,PG.VI,PROCTER & GAMBLE CO,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Quanta Services Inc,Clean200,PWR,QUANTA SERVICES INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Regions Financial Corp,Prison,RF,REGIONS FINANCIAL CORP,0,0,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Rivian Automotive Inc Class A,Clean200,RIVN,RIVIAN AUTOMOTIVE INC CLASS A,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Salesforce Inc,Prison,CRM,SALESFORCE INC,0,0,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Schlumberger Ltd,Fossil Fuel,SCL.SG,SCHLUMBERGER LTD,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Sempra,Fossil Fuel,SRE,SEMPRA,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Smurfit WestRock PLC,Clean200,SW,SMURFIT WESTROCK PLC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Steel Dynamics Inc,Clean200,STLD,STEEL DYNAMICS INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Sysco Corp,Deforestation,SYY,SYSCO CORP,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,TJX Companies Inc,Deforestation,1TJX.MI,TJX COMPANIES INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Targa Resources Corp,Fossil Fuel,TRGP,TARGA RESOURCES CORP,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Target Corp,Deforestation; Prison,TGT,TARGET CORP,0,1,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Tesla Inc,Clean200,TSLA,TESLA INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,The Campbell’s Co,Deforestation,CPB,THE CAMPBELL’S CO,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,The Estee Lauder Companies Inc Class A,Deforestation,THEES2,THE ESTEE LAUDER COMPANIES INC CLASS A,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,The Home Depot Inc,Deforestation,HD,THE HOME DEPOT INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,The Kroger Co,Deforestation; Prison,KOG.SG,THE KROGER CO,0,1,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,The Walt Disney Co,Tobacco,DIS,THE WALT DISNEY CO,0,0,0,0,1,0
SUSL,iShares ESG MSCI USA Leaders ETF,Trane Technologies PLC Class A,Clean200,TRANE,TRANE TECHNOLOGIES PLC CLASS A,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,TransUnion,Prison,TRU,TRANSUNION,0,0,0,1,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Valero Energy Corp,Fossil Fuel,VLO,VALERO ENERGY CORP,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Veralto Corp,Clean200,VLTO,VERALTO CORP,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Williams Companies Inc,Fossil Fuel,WMB,WILLIAMS COMPANIES INC,0,0,1,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Williams-Sonoma Inc,Deforestation,WSM,WILLIAMS-SONOMA INC,0,1,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Xylem Inc,Clean200,XYL,XYLEM INC,1,0,0,0,0,0
SUSL,iShares ESG MSCI USA Leaders ETF,Yum Brands Inc,Deforestation; Prison,YUM,YUM BRANDS INC,0,1,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,3M Co,Deforestation; Prison,MMMD.XC,3M CO,0,1,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,AMETEK Inc,Weapons,AME,AMETEK INC,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,AT&T Inc,Clean200; Prison; Tobacco,T,AT&T INC,1,0,0,1,1,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,AbbVie Inc,Clean200,ABBV,ABBVIE INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Accenture PLC Class A,Prison,ACN,ACCENTURE PLC CLASS A,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Advanced Micro Devices Inc,Clean200,AMD,ADVANCED MICRO DEVICES INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Alphabet Inc Class A,Clean200; Prison,GOOGL,ALPHABET INC CLASS A,1,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Alphabet Inc Class C,Clean200; Prison,GOOG,ALPHABET INC CLASS C,1,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Amazon.com Inc,Deforestation; Prison,AMZD.XC,AMAZON.COM INC,0,1,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Amgen Inc,Clean200,AMGN,AMGEN INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Analog Devices Inc,Clean200,ADI,ANALOG DEVICES INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Autodesk Inc,Clean200,ADSK,AUTODESK INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Ball Corp,Clean200,BALL,BALL CORP,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Bank of America Corp,Deforestation,BAC,BANK OF AMERICA CORP,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Booz Allen Hamilton Holding Corp,Weapons,BAH,BOOZ ALLEN HAMILTON HOLDING CORP,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Booz Allen Hamilton Holding Corp Class A,Prison,BOOZA,BOOZ ALLEN HAMILTON HOLDING CORP CLASS A,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,CRH PLC,Weapons,CRH,CRH PLC,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Caterpillar Inc,Weapons,CAT,CATERPILLAR INC,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Chipotle Mexican Grill Inc,Deforestation,CMG,CHIPOTLE MEXICAN GRILL INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Cisco Systems Inc,Clean200,CSCO,CISCO SYSTEMS INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Citigroup Inc,Deforestation,C,CITIGROUP INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Clorox Co,Deforestation,CLX.MX,CLOROX CO,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Colgate-Palmolive Co,Deforestation,CL,COLGATE-PALMOLIVE CO,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Comcast Corp Class A,Tobacco,CMCSA,COMCAST CORP CLASS A,0,0,0,0,1,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Crown Holdings Inc,Clean200,CCK,CROWN HOLDINGS INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,DaVita Inc,Clean200,DVA,DAVITA INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Deckers Outdoor Corp,Deforestation,DECK,DECKERS OUTDOOR CORP,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,DuPont de Nemours Inc,Deforestation,DD,DUPONT DE NEMOURS INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Eaton Corp PLC,Weapons,ETN,EATON CORP PLC,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Ecolab Inc,Clean200,ECL,ECOLAB INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Elevance Health Inc,Prison,ELV,ELEVANCE HEALTH INC,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Equifax Inc,Prison,EFX,EQUIFAX INC,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Equinix Inc,Clean200,EQIX,EQUINIX INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Estee Lauder Companies A,Deforestation,ESTEE7,ESTEE LAUDER COMPANIES A,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Fortive Corp,Weapons,FTV,FORTIVE CORP,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,General Mills Inc,Deforestation,GIS,GENERAL MILLS INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,General Motors Co,Prison,GM,GENERAL MOTORS CO,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Hewlett Packard Enterprise Co,Clean200,HPE,HEWLETT PACKARD ENTERPRISE CO,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,JPMorgan Chase & Co,Deforestation,JPM,JPMORGAN CHASE & CO,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Jacobs Solutions Inc,Weapons,J,JACOBS SOLUTIONS INC,0,0,0,0,0,1
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Johnson & Johnson,Deforestation,JNJ,JOHNSON & JOHNSON,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Johnson Controls International PLC,Clean200,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Kellanova,Deforestation,K,KELLANOVA,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Kimberly-Clark Corp,Clean200; Deforestation,KMB,KIMBERLY-CLARK CORP,1,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,McDonald's Corp,Deforestation; Prison,MDOD.XC,MCDONALD'S CORP,0,1,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Merck & Co Inc,Clean200,MRK,MERCK & CO INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Microsoft Corp,Clean200; Prison,MSFT,MICROSOFT CORP,1,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Mondelez International A,Deforestation,MONDE4,MONDELEZ INTERNATIONAL A,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Morgan Stanley,Deforestation,MS,MORGAN STANLEY,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Newmont Corp,Clean200,NEM,NEWMONT CORP,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Nike Inc Class B,Clean200; Deforestation,NKE,NIKE INC CLASS B,1,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Palantir Technologies Inc Class A,Prison,PLTR,PALANTIR TECHNOLOGIES INC CLASS A,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,PepsiCo Inc,Deforestation,PEP,PEPSICO INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Procter & Gamble Co,Deforestation,PG.VI,PROCTER & GAMBLE CO,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Quanta Services Inc,Clean200,PWR,QUANTA SERVICES INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Republic Services Inc,Clean200,RSG,REPUBLIC SERVICES INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Salesforce Inc,Prison,CRM,SALESFORCE INC,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Smurfit WestRock PLC,Clean200,SW,SMURFIT WESTROCK PLC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Starbucks Corp,Deforestation,SBUX,STARBUCKS CORP,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Steel Dynamics Inc,Clean200,STLD,STEEL DYNAMICS INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,T-Mobile US Inc,Clean200,TMUS.VI,T-MOBILE US INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Target Corp,Deforestation; Prison,TGT,TARGET CORP,0,1,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Tesla Inc,Clean200,TSLA,TESLA INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,The Campbell's Co,Deforestation,CPB,THE CAMPBELL'S CO,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,The Carlyle Group Inc,Prison,CG,THE CARLYLE GROUP INC,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,The Hershey Co,Deforestation,HSY,THE HERSHEY CO,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,The Home Depot Inc,Deforestation,HD,THE HOME DEPOT INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,The Walt Disney Co,Tobacco,DIS,THE WALT DISNEY CO,0,0,0,0,1,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Thermo Fisher Scientific Inc,Prison,TMO,THERMO FISHER SCIENTIFIC INC,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Trane Technologies PLC Class A,Clean200,TRANE,TRANE TECHNOLOGIES PLC CLASS A,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,TransUnion,Prison,TRU,TRANSUNION,0,0,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Veralto Corp,Clean200,VLTO,VERALTO CORP,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Walmart Inc,Deforestation; Prison,WMT,WALMART INC,0,1,0,1,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Waste Connections Inc,Clean200,WCN,WASTE CONNECTIONS INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Williams-Sonoma Inc,Deforestation,WSM,WILLIAMS-SONOMA INC,0,1,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Xylem Inc,Clean200,XYL,XYLEM INC,1,0,0,0,0,0
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Yum Brands Inc,Deforestation; Prison,YUM,YUM BRANDS INC,0,1,0,1,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Baker Hughes Co Class A,Fossil Fuel,BAKER3,BAKER HUGHES CO CLASS A,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,CSX Corp,Fossil Fuel,CSX,CSX CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Chevron Corp,Fossil Fuel,CVX,CHEVRON CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Consolidated Edison Inc,Fossil Fuel,ED,CONSOLIDATED EDISON INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Constellation Energy Corp,Fossil Fuel,CEG,CONSTELLATION ENERGY CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Diamondback Energy Inc,Fossil Fuel,FANG,DIAMONDBACK ENERGY INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Dominion Energy Inc,Fossil Fuel,D,DOMINION ENERGY INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Duke Energy Corp,Fossil Fuel,DUK,DUKE ENERGY CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,EOG Resources Inc,Fossil Fuel,EOG,EOG RESOURCES INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,EQT Corp,Fossil Fuel,EQT,EQT CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Edison International,Fossil Fuel,EIX,EDISON INTERNATIONAL,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Eversource Energy,Fossil Fuel,ES,EVERSOURCE ENERGY,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Exelon Corp,Fossil Fuel,EXC,EXELON CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Exxon Mobil Corp,Fossil Fuel,XOM,EXXON MOBIL CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Halliburton Co,Fossil Fuel,HALCL.SN,HALLIBURTON CO,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Kinder Morgan Inc Class P,Fossil Fuel,KINDE2,KINDER MORGAN INC CLASS P,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,NextEra Energy Inc,Fossil Fuel,NEE,NEXTERA ENERGY INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,NiSource Inc,Fossil Fuel,NI,NISOURCE INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,ONEOK Inc,Fossil Fuel,OKE,ONEOK INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Occidental Petroleum Corp,Fossil Fuel,OXY,OCCIDENTAL PETROLEUM CORP,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Public Service Enterprise Group Inc,Fossil Fuel,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,SLB,Fossil Fuel,SLB,SLB,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Sempra,Fossil Fuel,SRE,SEMPRA,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Southern Co,Fossil Fuel,SO,SOUTHERN CO,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,The Carlyle Group Inc,Fossil Fuel,CG,THE CARLYLE GROUP INC,0,0,1,0,0,0
USCL,iShares ESG Aware MSCI USA Climate Transition ETF,Xcel Energy Inc,Fossil Fuel,XEL,XCEL ENERGY INC,0,0,1,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,AMETEK Inc,Weapons,AME,AMETEK INC,0,0,0,0,0,1
USXF,iShares ESG Advanced MSCI USA ETF,Accenture PLC Class A,Prison,ACN,ACCENTURE PLC CLASS A,0,0,0,1,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Advanced Micro Devices Inc,Clean200,AMD,ADVANCED MICRO DEVICES INC,1,0,0,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Amphenol Corp Class A,Weapons,APH,AMPHENOL CORP CLASS A,0,0,0,0,0,1
USXF,iShares ESG Advanced MSCI USA ETF,Analog Devices Inc,Clean200,ADI,ANALOG DEVICES INC,1,0,0,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Ares Management Corp Ordinary Shares - Class A,Fossil Fuel,ARESM,ARES MANAGEMENT CORP ORDINARY SHARES - CLASS A,0,0,1,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Autodesk Inc,Clean200,ADSK,AUTODESK INC,1,0,0,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Axon Enterprise Inc (High Risk),Prison,AXONE,AXON ENTERPRISE INC (HIGH RISK),0,0,0,1,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Ball Corp,Clean200,BALL,BALL CORP,1,0,0,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Booz Allen Hamilton Holding Corp Class A,Weapons,BOOZA,BOOZ ALLEN HAMILTON HOLDING CORP CLASS A,0,0,0,0,0,1
USXF,iShares ESG Advanced MSCI USA ETF,Booz Allen Hamilton Holding Corp Class A (High Risk),Prison,BOOZA3,BOOZ ALLEN HAMILTON HOLDING CORP CLASS A (HIGH RISK),0,0,0,1,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Broadcom Inc,Clean200,AVGO,BROADCOM INC,1,0,0,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,CRH PLC,Weapons,CRH,CRH PLC,0,0,0,0,0,1
USXF,iShares ESG Advanced MSCI USA ETF,Charter Communications Inc Class A,Clean200,CHTR,CHARTER COMMUNICATIONS INC CLASS A,1,0,0,0,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Citizens Financial Group Inc (High Risk),Prison,CITIZ2,CITIZENS FINANCIAL GROUP INC (HIGH RISK),0,0,0,1,0,0
USXF,iShares ESG Advanced MSCI USA ETF,Clorox Co,Deforestation,CLX.MX,CLOROX CO,0,1,0,0,0,0
