year_a,year_b,holding_name,ticker,classification_a,classification_b,delta_contrib_pct_agg,appear_in_n_funds_a,appear_in_n_funds_b
2019,2025,tennant,TNC,Other,Other,7.15626708754051e-07,2,2
2019,2025,thomson reuters,TRI,Controversial,Controversial,5.37068592969363e-07,1,2
2019,2025,national storage affiliates trust,NSA,Other,Other,3.5254949852552147e-07,1,1
2019,2025,genting singapore,G13,Other,Other,-2.735782570806151e-07,1,3
2019,2025,saudi arabian mining,1211,Other,Other,-3.82214658660202e-07,1,1
2019,2025,keysight technologies,KEYS,Controversial,Controversial,-5.049507288349808e-07,4,7
2019,2025,loblaw companies,L,Other,Other,-8.297493210773192e-07,1,1
2019,2025,enersys,ENS,Other,Other,-1.2661486995661587e-06,1,1
2019,2025,cameco,CCO,Other,Controversial,-1.3353036896929982e-06,1,2
2019,2025,flowers foods,FLO,Other,Other,-2.4284254097406986e-06,1,1
2019,2025,graham,GHC,Other,Other,-2.692976166166406e-06,1,1
2019,2025,hb fuller,FUL,Other,Other,-3.0779635435002682e-06,2,2
2019,2025,havells india,HAVELLS,Other,Other,-3.386310123236661e-06,1,1
2019,2025,franco nevada,FNV,Other,Other,-3.5591754376400057e-06,1,2
2019,2025,agnico eagle mines,AEM,Other,Other,-3.583274866341916e-06,1,2
2019,2025,americold realty trust,COLD,Other,Other,-3.6059781030758024e-06,1,1
2019,2025,hongkong land,H78,Other,Other,-3.721334887342941e-06,1,2
2019,2025,mgm resorts international,MGM,Other,Other,-4.129167218175247e-06,2,3
2019,2025,easterly government properties,DEA,Other,Other,-4.513891425597555e-06,1,1
2019,2025,idex,IEX,Other,Other,-4.6031084864113926e-06,1,8
2019,2025,olympus,7733,Other,Clean,-4.7889727364122175e-06,1,2
2019,2025,steelcase,SCS,Other,Other,-4.846512846632e-06,2,2
2019,2025,nexon,3659,Other,Other,-5.895273965230729e-06,1,2
2019,2025,bajaj auto,BAJAJ.AUTO,Other,Other,-6.527734271213331e-06,1,1
2019,2025,grifols,GRF,Other,Other,-6.8440286469845775e-06,1,2
2019,2025,cd projekt,CDR,Other,Other,-6.876621172003669e-06,1,2
2019,2025,hawaiian electric industries,HE,Controversial,Controversial,-6.909091923450654e-06,1,1
2019,2025,want want china,151,Other,Other,-6.928946675835666e-06,1,1
2019,2025,cgi,GIB.A,Other,Other,-7.4591004753049365e-06,1,3
2019,2025,minerals technologies,MTX,Other,Other,-8.33840342203751e-06,2,2
2019,2025,insperity,NSP,Other,Other,-8.52168645516557e-06,1,1
2019,2025,riyad bank,1010,Other,Other,-8.594503021837074e-06,1,1
2019,2025,oneok,OKE,Controversial,Controversial,-8.7495623351684e-06,5,8
2019,2025,huntington ingalls industries,HII,Other,Controversial,-9.145231287539774e-06,1,1
2019,2025,sun life financial,SLF,Other,Other,-1.0135072784411206e-05,1,2
2019,2025,northwest natural holding,NWN,Controversial,Controversial,-1.030534896098585e-05,2,1
2019,2025,royal bank of canada,RY,Other,Other,-1.1166315481165532e-05,1,3
2019,2025,hydro one,H,Other,Other,-1.1685203130329683e-05,1,2
2019,2025,ethan allen interiors,ETD,Other,Other,-1.1710858647026734e-05,2,1
2019,2025,icf international,ICFI,Other,Other,-1.1861000413616343e-05,2,2
2019,2025,itc,ITC,Controversial,Controversial,-1.3090525055782432e-05,1,1
2019,2025,shanghai international airport,600009,Other,Other,-1.3153931138067982e-05,1,1
2019,2025,mega financial holding,2886,Other,Other,-1.478723954259678e-05,1,1
2019,2025,dxc technology,DXC,Other,Other,-1.481513585350385e-05,1,2
2019,2025,m3,2413,Other,Other,-1.5598032844980444e-05,1,2
2019,2025,ms and ad insurance,8725,Other,Other,-1.5741764734354235e-05,2,4
2019,2025,sm investments,SM,Other,Other,-1.606378071256007e-05,1,2
2019,2025,sodexo,SW,Other,Controversial,-1.6139079386155116e-05,1,2
2019,2025,daikin industries,6367,Controversial,Controversial,-1.6364626704552777e-05,1,1
2019,2025,albemarle,ALB,Clean,Clean,-1.6638035300077137e-05,2,4
2019,2025,metro,MRU,Other,Other,-1.7018920115307437e-05,1,1
2019,2025,japan tobacco,2914,Controversial,Controversial,-1.7077776978527618e-05,1,1
2019,2025,ugi,UGI,Controversial,Controversial,-1.715671849141824e-05,1,3
2019,2025,galp energia sgps,GALP,Controversial,Controversial,-1.8911180627377458e-05,2,2
2019,2025,samsung sds,18260,Other,Other,-1.8964261236304134e-05,1,1
2019,2025,scholastic,SCHL,Other,Other,-1.933481866437726e-05,1,1
2019,2025,la z boy,LZB,Controversial,Controversial,-1.9402041077632332e-05,2,2
2019,2025,marks and spencer,MKS,Controversial,Controversial,-2.062861823798543e-05,2,1
2019,2025,ruentex development,9945,Other,Other,-2.1262490139695704e-05,1,1
2019,2025,select medical,SEM,Other,Other,-2.1380323691980617e-05,1,2
2019,2025,chailease holding,5871,Other,Other,-2.138737104585542e-05,1,3
2019,2025,compass minerals international,CMP,Other,Other,-2.1795472992285957e-05,2,2
2019,2025,bce,BCE,Clean,Clean,-2.2904015410116857e-05,1,2
2019,2025,kt and g,33780,Controversial,Controversial,-2.297502365408167e-05,1,1
2019,2025,symrise,SY1,Other,Other,-2.2983743719466623e-05,1,2
2019,2025,terumo,4543,Other,Other,-2.3526199486521328e-05,3,5
2019,2025,dentsu,4324,Other,Other,-2.6039325458455683e-05,1,2
2019,2025,yuanta financial holding,2885,Other,Other,-2.683012694786033e-05,2,3
2019,2025,wolverine world wide,WWW,Controversial,Controversial,-2.7155464248369382e-05,2,2
2019,2025,msci,MSCI,Other,Other,-2.7356044410803025e-05,1,1
2019,2025,air lease,AL,Other,Other,-2.770462855707529e-05,2,2
2019,2025,sunny optical technology,2382,Controversial,Other,-2.801180609039429e-05,2,2
2019,2025,asgn,ASGN,Other,Other,-2.8637235096431072e-05,1,3
2019,2025,toyota tsusho,8015,Other,Other,-2.8810462202325804e-05,1,1
2019,2025,wh,288,Other,Other,-2.891928280301492e-05,1,2
2019,2025,teradata,TDC,Other,Other,-2.919528246451147e-05,1,2
2019,2025,barwa real estate,BRES,Other,Other,-2.978024822159225e-05,1,1
2019,2025,fluor,FLR,Other,Controversial,-3.026863842764443e-05,2,1
2019,2025,ccl industries,CCL.B,Other,Other,-3.046488072529751e-05,1,1
2019,2025,nippon paint,4612,Other,Other,-3.123072566853466e-05,1,2
2019,2025,exponent,EXPO,Other,Other,-3.162961814455814e-05,2,3
2019,2025,lundin mining,LUN,Other,Other,-3.184118964478153e-05,1,1
2019,2025,severn trent,SVT,Other,Other,-3.204553874876883e-05,1,1
2019,2025,constellation brands,STZ,Other,Other,-3.2275350838955556e-05,2,4
2019,2025,bank of montreal,BMO,Other,Other,-3.2397608175083463e-05,1,3
2019,2025,core laboratories,CLB,Controversial,Controversial,-3.25451740005113e-05,2,2
2019,2025,eva airways,2618,Other,Other,-3.306411778481187e-05,1,2
2019,2025,china resources gas,1193,Other,Controversial,-3.3265522301034834e-05,1,1
2019,2025,reinsurance of america,RGA,Other,Other,-3.4213398332477984e-05,1,3
2019,2025,h and r block,HRB,Other,Other,-3.460133375925597e-05,2,2
2019,2025,fortive,FTV,Controversial,Controversial,-3.483657554112648e-05,2,8
2019,2025,assurant,AIZ,Other,Other,-3.5300774729688135e-05,2,2
2019,2025,cathay general bancorp,CATY,Other,Other,-3.7382635049801633e-05,1,1
2019,2025,george weston,WN,Other,Other,-3.739683011066579e-05,1,1
2019,2025,jack in the box,JACK,Other,Other,-3.794621051313908e-05,2,1
2019,2025,unicharm,8113,Controversial,Controversial,-3.827742763937209e-05,2,4
2019,2025,entergy,ETR,Other,Controversial,-3.848295925081345e-05,1,1
2019,2025,ford motor,F,Other,Controversial,-3.9271423991044216e-05,1,1
2019,2025,imperial brands,IMB,Controversial,Controversial,-3.9542483945324334e-05,1,1
2019,2025,john wiley and sons,WLY,Other,Other,-4.06270190185009e-05,2,1
2019,2025,inpex,1605,Controversial,Controversial,-4.130787187184022e-05,1,2
2019,2025,alimentation couche tard,ATD,Other,Other,-4.1998742730162583e-05,1,1
2019,2025,sino biopharmaceutical,1177,Other,Other,-4.344282581675215e-05,3,2
2019,2025,deluxe,DLX,Other,Other,-4.3986340052511135e-05,2,1
2019,2025,bharti airtel,BHARTIARTL,Clean,Clean,-4.443708606350372e-05,2,2
2019,2025,southern copper,SCCO,Other,Other,-4.469859608948901e-05,1,1
2019,2025,international bancshares,IBOC,Other,Other,-4.501271150252025e-05,2,2
2019,2025,bio techne,TECH,Other,Other,-4.5163085688284255e-05,2,3
2019,2025,columbia sportswear,COLM,Other,Other,-4.533424291733642e-05,2,3
2019,2025,kering,KER,Controversial,Controversial,-4.572890936902738e-05,2,4
2019,2025,sk innovation,96770,Controversial,Controversial,-4.857731900034928e-05,1,1
2019,2025,davide campari milano,CPR,Other,Other,-4.865960086769092e-05,1,2
2019,2025,daiwa house industry,1925,Controversial,Controversial,-5.1484115971589886e-05,2,3
2019,2025,atmos energy,ATO,Other,Controversial,-5.222901268751462e-05,1,3
2019,2025,anglo american,AAL,Controversial,Controversial,-5.2448588470801354e-05,1,2
2019,2025,lite on technology,2301,Other,Other,-5.3603303601073394e-05,1,2
2019,2025,panasonic,6752,Clean,Clean,-5.36249276875334e-05,2,1
2019,2025,dow,DOW,Other,Controversial,-5.379534578142501e-05,1,1
2019,2025,murata manufacturing,6981,Other,Other,-5.389123630386935e-05,2,4
2019,2025,kirin,2503,Other,Other,-5.408697062487763e-05,2,1
2019,2025,dupont de nemours,DD,Other,Controversial,-5.5536267028609787e-05,1,1
2019,2025,firstrand,FSR,Other,Other,-5.5789655173654984e-05,2,3
2019,2025,uni president enterprises,1216,Controversial,Controversial,-5.5898348127872625e-05,2,2
2019,2025,erie indemnity,ERIE,Other,Other,-5.9245794213579315e-05,1,3
2019,2025,smc japan,6273,Other,Other,-5.948577570705564e-05,1,3
2019,2025,aia,1299,Other,Other,-6.11517332204741e-05,2,5
2019,2025,british american tobacco,BATS,Controversial,Controversial,-6.24404985248014e-05,1,1
2019,2025,sonoco products,SON,Clean,Clean,-6.263647031093402e-05,2,3
2019,2025,bank of hawaii,BOH,Other,Other,-6.268265133363439e-05,2,2
2019,2025,altria,MO,Controversial,Controversial,-6.3504006141621e-05,1,1
2019,2025,autoliv,ALV,Other,Other,-6.53470597157249e-05,1,2
2019,2025,compass,CPG,Controversial,Controversial,-6.555760626662728e-05,2,5
2019,2025,archer daniels midland,ADM,Controversial,Controversial,-6.58690952639497e-05,2,3
2019,2025,foot locker,FL,Other,Other,-6.70846021360704e-05,2,2
2019,2025,canadian national railway,CNR,Clean,Clean,-7.029026020300552e-05,1,2
2019,2025,enbridge,ENB,Other,Controversial,-7.054282383220387e-05,1,1
2019,2025,china mengniu dairy,2319,Controversial,Controversial,-7.131782613045072e-05,2,3
2019,2025,amcor,AMCR,Other,Other,-7.519436231165325e-05,1,1
2019,2025,akzo nobel,AKZA,Other,Other,-7.810449737865807e-05,1,4
2019,2025,sk telecom,17670,Clean,Clean,-7.859072657348065e-05,2,2
2019,2025,seven and i,3382,Controversial,Controversial,-7.949097322088497e-05,2,1
2019,2025,perrigo,PRGO,Other,Other,-8.028690398224408e-05,1,1
2019,2025,charter communications,CHTR,Clean,Clean,-8.155904221514748e-05,2,5
2019,2025,vonovia se,VNA,Other,Other,-8.170717601047739e-05,3,5
2019,2025,aac technologies,2018,Other,Other,-8.237374334054835e-05,1,1
2019,2025,croda international,CRDA,Other,Other,-8.264133192627704e-05,2,4
2019,2025,clicks,CLS,Other,Other,-8.490857255729805e-05,2,3
2019,2025,sensata technologies holding,ST,Other,Other,-8.494779740478344e-05,2,3
2019,2025,sealed air,SEE,Other,Other,-8.786072698441623e-05,2,2
2019,2025,unilever,ULVR,Controversial,Controversial,-8.903270470399737e-05,2,2
2019,2025,intercontinental exchange,ICE,Other,Other,-8.942009080964322e-05,4,9
2019,2025,zhongsheng,881,Other,Other,-9.157142478771284e-05,1,1
2019,2025,under armour,UAA,Other,Other,-9.314572008600768e-05,1,3
2019,2025,cspc pharmaceutical,1093,Other,Other,-9.600574170579249e-05,2,3
2019,2025,lululemon athletica,LULU,Other,Other,-0.00010008121915689003,2,8
2019,2025,norwegian cruise line,NCLH,Other,Other,-0.00010217427147223045,1,2
2019,2025,taiwan mobile,3045,Other,Other,-0.00010224673245848953,1,1
2019,2025,philip morris international,PM,Controversial,Controversial,-0.00010242881556478608,1,1
2019,2025,asian paints,ASIANPAINT,Other,Other,-0.00010448477503232452,2,3
2019,2025,west japan railway,9021,Other,Clean,-0.00010448655355459516,1,1
2019,2025,cognex,CGNX,Other,Other,-0.00010518993606599479,2,3
2019,2025,daifuku,6383,Other,Other,-0.00010543769942663794,1,3
2019,2025,garmin,GRMN,Other,Other,-0.00010549827135480271,3,6
2019,2025,singapore airlines,C6L,Other,Other,-0.00010551245065300579,1,1
2019,2025,banco santander chile,BSANTANDER,Other,Other,-0.00010626346786756035,1,1
2019,2025,rentokil initial,RTO,Other,Other,-0.00010670492617208187,1,2
2019,2025,omv,OMV,Controversial,Controversial,-0.00010697305263817844,1,2
2019,2025,hilton worldwide,HLT,Other,Other,-0.00010728638899919012,3,9
2019,2025,kikkoman,2801,Other,Controversial,-0.00010748237269299921,1,2
2019,2025,ono pharmaceutical,4528,Other,Other,-0.00010778320485731546,2,5
2019,2025,kghm polska miedz,KGH,Other,Other,-0.0001088538778641241,1,2
2019,2025,pool,POOL,Other,Other,-0.00010993600712402529,2,4
2019,2025,baxter international,BAX,Other,Other,-0.00011129884666473327,2,1
2019,2025,auckland international airport,AIA,Other,Other,-0.00011166117801312258,1,3
2019,2025,intercontinental hotels,IHG,Other,Other,-0.00011204849662217029,1,2
2019,2025,wipro,WIPRO,Other,Other,-0.00011218757790018936,1,2
2019,2025,terna rete elettrica nazionale,TRN,Other,Other,-0.00011277160565086835,2,3
2019,2025,nitori,9843,Other,Controversial,-0.00011325611284686529,1,1
2019,2025,china steel,2002,Other,Other,-0.00011349196573183521,1,2
2019,2025,associated british foods,ABF,Other,Controversial,-0.0001152170083801487,1,1
2019,2025,kyowa kirin,4151,Other,Other,-0.00011561166871316548,1,4
2019,2025,aegon,AGN,Other,Other,-0.00011643616725653763,2,1
2019,2025,dai nippon printing,7912,Other,Controversial,-0.00011651349497495957,1,1
2019,2025,shimadzu,7701,Other,Other,-0.00011694221233288376,1,3
2019,2025,ferrari,RACE,Other,Other,-0.00011863817431003725,2,2
2019,2025,t and d,8795,Other,Other,-0.00011934127763338763,2,2
2019,2025,healthpeak properties,DOC,Other,Other,-0.00011970528075626048,1,8
2019,2025,xerox,XRX,Clean,Clean,-0.00011990975444428804,2,2
2019,2025,jones lang lasalle,JLL,Other,Other,-0.00012030161108229719,4,3
2019,2025,suntory beverage and food,2587,Other,Other,-0.00012066534501749864,1,1
2019,2025,capri,CPRI,Controversial,Controversial,-0.00012135484136429681,3,3
2019,2025,santander bank polska,SPL,Other,Other,-0.0001224902700218587,2,1
2019,2025,techtronic industries,669,Other,Other,-0.00012466199380375061,1,1
2019,2025,anheuser busch inbev,ABI,Other,Other,-0.0001249991331299361,2,4
2019,2025,lg display,34220,Other,Other,-0.00012828304981584349,1,1
2019,2025,whitbread,WTB,Other,Other,-0.00012873744916427963,2,3
2019,2025,carrefour,CA,Other,Controversial,-0.00012949792056570863,2,1
2019,2025,dell technologies,DELL,Other,Other,-0.00013018523195251308,4,3
2019,2025,nissin foods,2897,Controversial,Controversial,-0.00013071273770328738,2,2
2019,2025,brenntag,BNR,Other,Other,-0.00013097363374285655,1,1
2019,2025,genscript biotech,1548,Other,Other,-0.00013106626225773516,1,1
2019,2025,sonic healthcare,SHL,Other,Other,-0.0001321218241511282,2,3
2019,2025,telstra,TLS,Other,Other,-0.00013301804060105926,2,1
2019,2025,harley davidson,HOG,Other,Other,-0.00013302677479425757,3,3
2019,2025,next,NXT,Other,Other,-0.00013335517994540085,2,2
2019,2025,apa,APA,Controversial,Controversial,-0.0001359305478338591,2,1
2019,2025,national australia bank,NAB,Controversial,Controversial,-0.00013615474499706462,2,4
2019,2025,taishin financial holding,2887,Other,Other,-0.00013623361251251313,2,2
2019,2025,resona,8308,Other,Other,-0.00013624116222454762,2,3
2019,2025,e sun financial holding,2884,Other,Other,-0.00013635175039825032,2,2
2019,2025,teva pharmaceutical industries adr,TEVA,Other,Other,-0.0001366478754060563,2,3
2019,2025,pearson,PSON,Controversial,Controversial,-0.00013674316816866719,3,6
2019,2025,invesco,IVZ,Other,Other,-0.00014080425038745924,4,3
2019,2025,edenred,EDEN,Other,Other,-0.00014081530643102977,2,3
2019,2025,kumba iron ore,KIO,Other,Other,-0.00014123968572313705,2,2
2019,2025,kajima,1812,Other,Other,-0.00014144895652589199,2,1
2019,2025,sumitomo mitsui trust,8309,Other,Other,-0.00014274804510635902,2,4
2019,2025,japan post,6178,Other,Other,-0.00014303942116829387,2,1
2019,2025,spirit aerosystems,SPR,Other,Controversial,-0.00014634673895616893,3,2
2019,2025,nippon steel,5401,Other,Controversial,-0.0001498328915681276,1,1
2019,2025,infosys,INFY,Other,Other,-0.00015096518493772028,2,2
2019,2025,snam,SRG,Other,Controversial,-0.00015102850824453868,2,1
2019,2025,taisei,1801,Other,Other,-0.00015124805457186196,2,1
2019,2025,fresenius se and kgaa,FRE,Other,Other,-0.00015255233417171956,2,1
2019,2025,coca cola hbc,CCH,Other,Other,-0.00015490617164406995,1,3
2019,2025,advance auto parts,AAP,Other,Other,-0.00015514123050485037,2,1
2019,2025,ck asset,1113,Other,Other,-0.00015521141290532336,2,2
2019,2025,thales,HO,Other,Controversial,-0.00015553819265005448,2,1
2019,2025,lamb weston,LW,Other,Other,-0.00015688728640321568,3,3
2019,2025,far eastern new century,1402,Other,Other,-0.00015906805785144765,1,1
2019,2025,beiersdorf,BEI,Other,Controversial,-0.0001603079984298125,2,2
2019,2025,flowserve,FLS,Other,Other,-0.000162083969146463,4,4
2019,2025,prudential,PRU,Other,Other,-0.0001627923648981792,2,4
2019,2025,netflix,NFLX,Other,Other,-0.00016280386598014045,4,7
2019,2025,repsol,REP,Controversial,Controversial,-0.00016285176646502116,1,1
2019,2025,renault,RNO,Other,Clean,-0.00016361199051097915,2,1
2019,2025,united utilities,UU.,Other,Other,-0.00016648247733837913,2,1
2019,2025,borgwarner,BWA,Other,Other,-0.0001671894540363069,3,3
2019,2025,banco bradesco,BBDC3,Other,Other,-0.0001676435731495408,2,1
2019,2025,kao,4452,Controversial,Controversial,-0.00017003371743457485,2,3
2019,2025,ferrovial,FER,Clean,Clean,-0.00017031017523748627,2,3
2019,2025,nidec,6594,Other,Other,-0.0001707741123910454,1,2
2019,2025,carmax,KMX,Other,Other,-0.0001708516832643363,2,3
2019,2025,nvr,NVR,Other,Other,-0.00017334948893466868,1,3
2019,2025,baker hughes,BKR,Controversial,Controversial,-0.000174672538432072,2,8
2019,2025,tencent,700,Other,Other,-0.00017957605699970257,2,2
2019,2025,inventec,2356,Other,Other,-0.00017977669076035154,1,1
2019,2025,natura cosmeticos,NATU3,Other,Other,-0.00018387789273067843,1,2
2019,2025,kyocera,6971,Other,Other,-0.00018392458259388345,2,3
2019,2025,skyworks solutions,SWKS,Other,Other,-0.0001874197774194412,2,3
2019,2025,woolworths,WOW,Other,Controversial,-0.00018807588598252137,2,1
2019,2025,taiwan business bank,2834,Other,Other,-0.00019414561082519411,2,1
2019,2025,copart,CPRT,Other,Other,-0.0001954343210540975,4,6
2019,2025,vodacom,VOD,Other,Other,-0.0001959887640168633,1,2
2019,2025,aramark,ARMK,Controversial,Controversial,-0.00020141933604207897,2,3
2019,2025,kubota,6326,Other,Other,-0.0002015939792195493,2,2
2019,2025,jack henry and associates,JKHY,Other,Other,-0.0002043064740238714,3,5
2019,2025,lincoln national,LNC,Other,Other,-0.0002085667305658905,3,2
2019,2025,samsung sdi,6400,Clean,Clean,-0.00021263692665166804,3,2
2019,2025,celanese,CE,Other,Other,-0.00021357273692745052,1,1
2019,2025,safran,SAF,Controversial,Controversial,-0.00021555440255452809,2,2
2019,2025,axalta coating systems,AXTA,Other,Other,-0.00021624300780473643,4,3
2019,2025,snap on,SNA,Other,Other,-0.00022097816695449557,3,4
2019,2025,wistron,3231,Other,Other,-0.00022336696432881284,1,2
2019,2025,jazz pharmaceuticals,JAZZ,Other,Other,-0.00022568355550977174,5,3
2019,2025,sekisui chemical,4204,Other,Clean,-0.0002261600853143526,1,2
2019,2025,telefonica,TEF,Other,Other,-0.00022781868408578386,2,2
2019,2025,whirlpool,WHR,Other,Other,-0.00022932576336170203,2,3
2019,2025,bt,BT.A,Clean,Clean,-0.0002366774152837475,2,2
2019,2025,hotai motor,2207,Other,Other,-0.00024237470405512394,1,1
2019,2025,voya financial,VOYA,Other,Other,-0.00024242494457954087,4,3
2019,2025,sands china,1928,Controversial,Controversial,-0.0002426238138046809,1,2
2019,2025,henry schein,HSIC,Other,Other,-0.0002431322569175135,2,3
2019,2025,central japan railway,9022,Clean,Clean,-0.00024382812862214635,2,4
2019,2025,centerpoint energy,CNP,Other,Controversial,-0.00024405831843979218,1,1
2019,2025,teleperformance,TEP,Other,Other,-0.0002442360692269675,2,3
2019,2025,banque saudi fransi,1050,Other,Other,-0.0002449354341318012,1,1
2019,2025,geely automobile,175,Clean,Clean,-0.00024511255249460206,2,1
2019,2025,boc aviation,2588,Other,Other,-0.00024530393152417626,1,2
2019,2025,microchip technology,MCHP,Other,Other,-0.00024713750695184425,2,4
2019,2025,smith and nephew,SN.,Other,Other,-0.0002475348431788125,2,1
2019,2025,wpp,WPP,Other,Other,-0.00024870458951856237,2,3
2019,2025,nucor,NUE,Other,Other,-0.0002496653152515305,3,3
2019,2025,southwest airlines,LUV,Other,Other,-0.00024979647457072277,2,1
2019,2025,titan,TITAN,Controversial,Controversial,-0.000250154606783598,2,2
2019,2025,corning,GLW,Other,Other,-0.00025042027631354085,3,3
2019,2025,experian,EXPN,Other,Other,-0.00025073755179457966,2,3
2019,2025,amorepacific,90430,Other,Other,-0.0002515969850538585,2,1
2019,2025,far eastone telecommunications,4904,Other,Other,-0.00025311570247622757,1,2
2019,2025,lg chem,51910,Clean,Clean,-0.0002570415601350112,1,1
2019,2025,bdo unibank,BDO,Other,Other,-0.00025808174543366294,2,1
2019,2025,avery dennison,AVY,Other,Other,-0.00025855360366398264,3,6
2019,2025,sun hung kai properties,16,Other,Other,-0.00026851092879549555,2,3
2019,2025,singapore telecommunications,Z74,Other,Other,-0.00026926804877543147,2,2
2019,2025,absa,ABG,Other,Other,-0.0002761698652439041,2,1
2019,2025,sysco,SYY,Controversial,Controversial,-0.0002772517779157875,3,6
2019,2025,american water works,AWK,Other,Other,-0.00028127814980373673,3,7
2019,2025,honda motor,7267,Controversial,Controversial,-0.0002939308832035788,2,2
2019,2025,fubon financial holding,2881,Other,Other,-0.00029454514115552705,2,3
2019,2025,eni,ENI,Other,Controversial,-0.00029517058475079844,1,1
2019,2025,orix,8591,Other,Other,-0.0002961956878070767,2,2
2019,2025,mohawk industries,MHK,Other,Other,-0.0002981530853961964,3,2
2019,2025,omron,6645,Other,Other,-0.00030089896642515184,2,2
2019,2025,expedia,EXPE,Other,Other,-0.00030130198683606596,2,2
2019,2025,shinhan financial,55550,Other,Other,-0.0003046684477513797,2,3
2019,2025,banco do brasil,BBAS3,Other,Other,-0.0003088158030159453,2,2
2019,2025,fifth third bancorp,FITB,Other,Other,-0.0003099392650607381,2,3
2019,2025,old mutual,OMU,Other,Other,-0.00031120363230488117,2,2
2019,2025,nestle india,NESTLEIND,Controversial,Controversial,-0.00031695146802075024,3,2
2019,2025,shiseido,4911,Other,Controversial,-0.0003178234864648167,2,2
2019,2025,iron mountain,IRM,Other,Other,-0.0003203924893061637,4,8
2019,2025,toyota motor,7203,Other,Other,-0.00032336341712101363,2,3
2019,2025,medtronic,MDT,Other,Other,-0.00032457498984041303,2,3
2019,2025,allegion,ALLE,Other,Other,-0.00033006205582140175,4,5
2019,2025,blackrock,BLK,Other,Other,-0.00033180674210572586,4,8
2019,2025,reckitt benckiser,RKT,Controversial,Controversial,-0.0003330412083304401,2,3
2019,2025,glaxosmithkline,GSK,Clean,Clean,-0.00033454254141805813,2,4
2019,2025,pernod ricard,RI,Other,Other,-0.0003380573317172617,2,4
2019,2025,east japan railway,9020,Clean,Clean,-0.0003448911714141764,3,4
2019,2025,hologic,HOLX,Other,Other,-0.00034668151855133625,3,5
2019,2025,owens corning,OC,Other,Other,-0.00034778070548464494,4,5
2019,2025,dover,DOV,Other,Other,-0.0003564800764993308,3,5
2019,2025,hang seng bank,11,Other,Other,-0.00035903408171349767,2,2
2019,2025,posco,5490,Controversial,Controversial,-0.00035923228244233224,1,1
2019,2025,willis towers watson,WTW,Other,Other,-0.00036716777057659207,4,8
2019,2025,hanesbrands,HBI,Other,Other,-0.0003682571645519542,4,2
2019,2025,discovery,DSY,Other,Other,-0.0003702283560293627,4,1
2019,2025,edwards lifesciences,EW,Other,Other,-0.00037074708053097083,5,10
2019,2025,westpac banking,WBC,Controversial,Controversial,-0.00037876798625217695,2,4
2019,2025,rockwell automation,ROK,Other,Other,-0.00038362873397709303,4,8
2019,2025,darden restaurants,DRI,Other,Other,-0.0003836960013941722,3,5
2019,2025,biomarin pharmaceutical,BMRN,Other,Other,-0.0003839501610998416,4,5
2019,2025,denso,6902,Other,Other,-0.0003901264910822526,2,1
2019,2025,vodafone,VOD,Other,Other,-0.0003960067215916067,2,3
2019,2025,masco,MAS,Other,Other,-0.00039827628925378323,3,3
2019,2025,fastenal,FAST,Other,Other,-0.0004012795586026838,4,5
2019,2025,iqvia,IQV,Other,Other,-0.00041120049082911674,4,8
2019,2025,shenzhou international,2313,Other,Other,-0.00041861151738535287,2,1
2019,2025,localiza rent a car,RENT3,Other,Other,-0.0004255316416472023,2,1
2019,2025,ppg industries,PPG,Other,Other,-0.00042585346064366624,4,8
2019,2025,loews,L,Other,Other,-0.00042795308903056614,3,2
2019,2025,ally financial,ALLY,Other,Other,-0.0004341606347781185,4,3
2019,2025,regions financial,RF,Controversial,Controversial,-0.0004359788639515341,3,4
2019,2025,hormel foods,HRL,Controversial,Controversial,-0.0004410245340928421,4,5
2019,2025,booking,BKNG,Other,Other,-0.00045549631396070954,4,9
2019,2025,rio tinto,RIO,Other,Other,-0.0004665223255482273,2,1
2019,2025,principal financial,PFG,Other,Other,-0.0004680136126381616,4,6
2019,2025,transdigm,TDG,Controversial,Controversial,-0.0004776576373314957,3,1
2019,2025,koninklijke philips,PHIA,Other,Other,-0.0004781325498791169,2,1
2019,2025,standard bank,SBK,Other,Other,-0.00047854982607621187,2,1
2019,2025,aon,AON,Other,Other,-0.00048442262882960154,2,5
2019,2025,ball,BALL,Clean,Clean,-0.0004913476745935115,4,7
2019,2025,air products and chemicals,APD,Other,Other,-0.0005122180773901878,1,3
2019,2025,citizens financial,CFG,Controversial,Controversial,-0.0005153556138904068,4,4
2019,2025,m and t bank,MTB,Other,Other,-0.0005216996145792332,3,5
2019,2025,mol hungarian oil and gas,MOL,Controversial,Controversial,-0.0005285293174680768,1,1
2019,2025,diageo,DGE,Other,Other,-0.0005351787834210943,2,4
2019,2025,newell brands,NWL,Other,Other,-0.0005457930498738333,5,2
2019,2025,vail resorts,MTN,Other,Other,-0.0005501040885750101,5,3
2019,2025,paccar,PCAR,Other,Other,-0.0005566494078373668,3,5
2019,2025,waste management,WM,Other,Other,-0.0005726183315580141,1,4
2019,2025,saudi basic industries,2010,Other,Controversial,-0.0005790485340331905,1,2
2019,2025,quest diagnostics,DGX,Other,Other,-0.0005807086296830454,5,7
2019,2025,align technology,ALGN,Other,Other,-0.0005837805542615784,4,5
2019,2025,dominion energy,D,Controversial,Controversial,-0.0005885061079032635,2,3
